UID,Modified,Date,Annotator,Person norm.,Start Norm.,End Norm.,Duration Norm.,comment (if any)
Yuji_1846,,2006_05_25_19_00_1.webm,Yuji,Aso,0:03:10,0:03:44,0:00:34,
Minori_1546,,2006_05_25_19_00_1.webm,Minori,Aso,0:03:10,0:03:45,0:00:35,
Yuji_1847,-1,2006_05_25_19_00_1.webm,Yuji,Koizumi,0:04:22,0:04:51,0:00:29,
Minori_1547,1,2006_05_25_19_00_1.webm,Minori,Koizumi,0:04:26,0:04:51,0:00:25,
Minori_1549,,2006_05_25_19_00_1.webm,Minori,Abe,0:04:51,0:04:52,0:00:01,
Minori_1551,,2006_05_25_19_00_1.webm,Minori,Aso,0:04:51,0:04:52,0:00:01,
Minori_1550,,2006_05_25_19_00_1.webm,Minori,Fukuda,0:04:51,0:04:52,0:00:01,
Minori_1548,,2006_05_25_19_00_1.webm,Minori,Tanigaki,0:04:51,0:04:52,0:00:01,
Yuji_1848,,2006_05_25_19_00_1.webm,Yuji,Abe,0:04:52,0:04:53,0:00:01,
Yuji_1849,,2006_05_25_19_00_1.webm,Yuji,Aso,0:04:52,0:04:53,0:00:01,
Yuji_1850,,2006_05_25_19_00_1.webm,Yuji,Fukuda,0:04:52,0:04:53,0:00:01,
Yuji_1851,,2006_05_25_19_00_1.webm,Yuji,Tanigaki,0:04:52,0:04:53,0:00:01,
,,2006_06_02_19_00_3.webm,_title_,,-1.00,,,
Yuji_1855,1,2006_06_02_19_00_3.webm,Yuji,Abe,0:00:00,0:00:08,0:00:08,pictureonly
Minori_1555,-1,2006_06_02_19_00_3.webm,Minori,Abe,0:00:00,0:00:15,0:00:15,
Yuji_1856,1,2006_06_02_19_00_3.webm,Yuji,Koizumi,0:00:09,0:00:12,0:00:03,pictureonly
Yuji_1857,1,2006_06_02_19_00_3.webm,Yuji,Abe,0:00:12,0:00:14,0:00:02,
Yuji_1858,1,2006_06_02_19_00_3.webm,Yuji,Koizumi,0:00:19,0:00:24,0:00:05,pictureonly
Minori_1556,1,2006_06_02_19_00_3.webm,Minori,Abe,0:00:42,0:01:14,0:00:32,
Yuji_1859,-1,2006_06_02_19_00_3.webm,Yuji,Abe,0:00:43,0:00:47,0:00:04,
Yuji_1861,-1,2006_06_02_19_00_3.webm,Yuji,Abe,0:00:47,0:01:13,0:00:26,
Yuji_1860,1,2006_06_02_19_00_3.webm,Yuji,Koizumi,0:00:47,0:00:50,0:00:03,pictureonly
Yuji_1862,1,2006_06_02_19_00_3.webm,Yuji,Koizumi,0:01:17,0:01:19,0:00:02,pictureonly
Yuji_1864,,2006_06_02_19_00_3.webm,Yuji,Abe,0:01:31,0:01:34,0:00:03,
Yuji_1863,1,2006_06_02_19_00_3.webm,Yuji,Koizumi,0:01:31,0:01:34,0:00:03,pictureonly
Minori_1557,,2006_06_02_19_00_3.webm,Minori,Abe,0:01:32,0:01:33,0:00:01,
Minori_1558,,2006_06_02_19_00_3.webm,Minori,Koizumi,0:02:21,0:02:47,0:00:26,
Yuji_1865,,2006_06_02_19_00_3.webm,Yuji,Koizumi,0:02:21,0:02:47,0:00:26,
Yuji_1866,1,2006_06_02_19_00_3.webm,Yuji,Abe,0:02:48,0:02:49,0:00:21,pictureonly
Minori_1559,-1,2006_06_02_19_00_3.webm,Minori,Abe,0:02:48,0:02:48,0:00:00,
,,2006_06_07_19_00_3.webm,_title_,,-1.00,,,
Yuji_1869,1,2006_06_07_19_00_3.webm,Yuji,Koizumi,0:02:48,0:02:55,0:00:07,
Minori_1562,-1,2006_06_07_19_00_3.webm,Minori,Koizumi,0:02:48,0:03:01,0:00:13,
Yuji_1870,1,2006_06_07_19_00_3.webm,Yuji,Fukushima,0:03:26,0:03:28,0:00:02,
Yuji_1871,1,2006_06_07_19_00_3.webm,Yuji,Fukushima,0:03:31,0:03:34,0:00:03,
Yuji_1872,1,2006_06_07_19_00_3.webm,Yuji,Fukushima,0:03:44,0:03:47,0:00:03,
,,2006_06_20_19_00_3.webm,_title_,,-1.00,,,
Yuji_1878,,2006_06_20_19_00_3.webm,Yuji,Abe,0:02:20,0:02:47,0:00:27,
Minori_1568,,2006_06_20_19_00_3.webm,Minori,Abe,0:02:21,0:02:47,0:00:26,
Yuji_1879,,2006_06_20_19_00_3.webm,Yuji,Ozawa,0:02:47,0:03:26,0:00:39,
Minori_1569,,2006_06_20_19_00_3.webm,Minori,Ozawa,0:02:48,0:03:26,0:00:38,
Minori_1570,-1,2006_06_20_19_00_3.webm,Minori,Okada,0:04:04,0:04:07,0:00:03,
Minori_1571,1,2006_06_20_19_00_3.webm,Minori,Watanabe,0:04:04,0:04:07,0:00:03,
Minori_1573,-1,2006_06_20_19_00_3.webm,Minori,Okada,0:04:15,0:04:20,0:00:05,
Minori_1572,1,2006_06_20_19_00_3.webm,Minori,Watanabe,0:04:15,0:04:20,0:00:05,
Minori_1575,-1,2006_06_20_19_00_3.webm,Minori,Okada,0:04:25,0:04:29,0:00:04,
Minori_1574,1,2006_06_20_19_00_3.webm,Minori,Watanabe,0:04:25,0:04:29,0:00:04,
,,2006_07_15_19_00_2.webm,_title_,,-1.00,,,
Minori_1597,,2006_07_15_19_00_2.webm,Minori,Koizumi,0:07:54,0:08:10,0:00:16,picture
Yuji_1901,,2006_07_15_19_00_2.webm,Yuji,Koizumi,0:07:54,0:08:11,0:00:17,pictureonly
Minori_1598,1,2006_07_15_19_00_2.webm,Minori,Koizumi,0:08:28,0:09:09,0:00:40,
Yuji_1902,-1,2006_07_15_19_00_2.webm,Yuji,Koizumi,0:08:29,0:08:49,0:00:20,
Yuji_1903,-1,2006_07_15_19_00_2.webm,Yuji,Koizumi,0:08:49,0:09:07,0:00:18,
Yuji_1904,-1,2006_07_15_19_00_2.webm,Yuji,Koizumi,0:09:07,0:09:09,0:00:02,pictureonly
,,2006_09_08_19_00_2.webm,_title_,,-1.00,,,
Yuji_1926,,2006_09_08_19_00_2.webm,Yuji,Aso,0:00:00,0:00:05,0:00:05,
Minori_1620,,2006_09_08_19_00_2.webm,Minori,Aso,0:00:00,0:00:06,0:00:06,
Yuji_1927,,2006_09_08_19_00_2.webm,Yuji,Abe,0:00:02,0:00:05,0:00:03,
Minori_1622,,2006_09_08_19_00_2.webm,Minori,Abe,0:00:02,0:00:06,0:00:04,
Yuji_1928,,2006_09_08_19_00_2.webm,Yuji,Tanigaki,0:00:02,0:00:05,0:00:03,
Minori_1621,,2006_09_08_19_00_2.webm,Minori,Tanigaki,0:00:02,0:00:06,0:00:04,
Yuji_1929,,2006_09_08_19_00_2.webm,Yuji,Koizumi,0:00:05,0:00:10,0:00:05,pictureonly
Minori_1623,,2006_09_08_19_00_2.webm,Minori,Koizumi,0:00:06,0:00:09,0:00:03,picture
Yuji_1930,,2006_09_08_19_00_2.webm,Yuji,Abe,0:00:13,0:00:15,0:00:02,
Minori_1624,,2006_09_08_19_00_2.webm,Minori,Abe,0:00:13,0:00:16,0:00:03,
Minori_1625,1,2006_09_08_19_00_2.webm,Minori,Abe,0:00:22,0:00:38,0:00:16,
Yuji_1931,-1,2006_09_08_19_00_2.webm,Yuji,Abe,0:00:23,0:00:34,0:00:11,
Yuji_1932,-1,2006_09_08_19_00_2.webm,Yuji,Abe,0:00:35,0:00:36,0:00:01,
Yuji_1933,1,2006_09_08_19_00_2.webm,Yuji,Tanigaki,0:00:38,0:01:12,0:00:02,
Minori_1626,-1,2006_09_08_19_00_2.webm,Minori,Tanigaki,0:00:39,0:01:12,0:00:33,
Yuji_1934,-1,2006_09_08_19_00_2.webm,Yuji,Tanigaki,0:00:44,0:01:12,0:00:28,
Yuji_1935,,2006_09_08_19_00_2.webm,Yuji,Aso,0:01:12,0:01:42,0:00:30,
Minori_1627,,2006_09_08_19_00_2.webm,Minori,Aso,0:01:12,0:01:43,0:00:31,
Yuji_1936,,2006_09_08_19_00_2.webm,Yuji,Abe,0:01:49,0:01:50,0:00:01,
Minori_1628,,2006_09_08_19_00_2.webm,Minori,Abe,0:01:49,0:01:51,0:00:02,
Minori_1629,,2006_09_08_19_00_2.webm,Minori,Tanigaki,0:01:52,0:01:53,0:00:01,
Yuji_1937,,2006_09_08_19_00_2.webm,Yuji,Tanigaki,0:01:52,0:01:54,0:00:02,
Minori_1630,,2006_09_08_19_00_2.webm,Minori,Aso,0:01:54,0:01:56,0:00:02,
Yuji_1938,,2006_09_08_19_00_2.webm,Yuji,Aso,0:01:55,0:01:55,0:00:00,
Minori_1631,,2006_09_08_19_00_2.webm,Minori,Abe,0:01:58,0:02:09,0:00:11,
Minori_1632,,2006_09_08_19_00_2.webm,Minori,Aso,0:01:58,0:02:08,0:00:10,
Minori_1633,,2006_09_08_19_00_2.webm,Minori,Tanigaki,0:01:58,0:02:08,0:00:10,
Yuji_1939,,2006_09_08_19_00_2.webm,Yuji,Abe,0:01:59,0:02:09,0:00:10,
Yuji_1940,,2006_09_08_19_00_2.webm,Yuji,Aso,0:01:59,0:02:08,0:00:09,
Yuji_1941,,2006_09_08_19_00_2.webm,Yuji,Tanigaki,0:01:59,0:02:08,0:00:09,
Minori_1634,,2006_09_08_19_00_2.webm,Minori,Tanigaki,0:02:09,0:02:12,0:00:03,
Yuji_1942,,2006_09_08_19_00_2.webm,Yuji,Tanigaki,0:02:09,0:02:13,0:00:04,
Minori_1635,,2006_09_08_19_00_2.webm,Minori,Aso,0:02:13,0:02:15,0:00:02,
Yuji_1943,,2006_09_08_19_00_2.webm,Yuji,Aso,0:02:14,0:02:15,0:00:01,
Yuji_1944,,2006_09_08_19_00_2.webm,Yuji,Tanigaki,0:02:15,0:02:20,0:00:05,
Minori_1636,,2006_09_08_19_00_2.webm,Minori,Tanigaki,0:02:16,0:02:20,0:00:04,
Minori_1637,-1,2006_09_08_19_00_2.webm,Minori,Aso,0:02:21,0:02:26,0:00:05,
Yuji_1945,1,2006_09_08_19_00_2.webm,Yuji,Aso,0:02:21,0:02:30,0:00:09,
Minori_1638,1,2006_09_08_19_00_2.webm,Minori,Abe,0:02:26,0:02:36,0:00:10,
Minori_1639,1,2006_09_08_19_00_2.webm,Minori,Tanigaki,0:02:26,0:02:28,0:00:02,
Yuji_1946,-1,2006_09_08_19_00_2.webm,Yuji,Abe,0:02:30,0:02:36,0:00:06,
,,2006_09_25_19_00_3.webm,_title_,,-1.00,,,
Yuji_1953,-1,2006_09_25_19_00_3.webm,Yuji,Abe,0:00:00,0:00:04,0:00:04,
Minori_1645,1,2006_09_25_19_00_3.webm,Minori,Abe,0:00:00,0:00:08,0:00:08,
Yuji_1952,,2006_09_25_19_00_3.webm,Yuji,Kanzaki,0:00:00,0:00:04,0:00:04,
Minori_1646,,2006_09_25_19_00_3.webm,Minori,Kanzaki,0:00:00,0:00:05,0:00:05,
Yuji_1954,-1,2006_09_25_19_00_3.webm,Yuji,Abe,0:00:06,0:00:08,0:00:02,
Minori_1647,,2006_09_25_19_00_3.webm,Minori,Kanzaki,0:00:08,0:00:21,0:00:13,
Yuji_1955,,2006_09_25_19_00_3.webm,Yuji,Kanzaki,0:00:09,0:00:21,0:00:12,
Minori_1648,1,2006_09_25_19_00_3.webm,Minori,Abe,0:00:12,0:00:30,0:00:18,
Yuji_1956,-1,2006_09_25_19_00_3.webm,Yuji,Abe,0:00:13,0:00:21,0:00:08,
Yuji_1957,-1,2006_09_25_19_00_3.webm,Yuji,Abe,0:00:23,0:00:30,0:00:07,
Minori_1649,1,2006_09_25_19_00_3.webm,Minori,Kanzaki,0:00:25,0:00:27,0:00:12,
Yuji_1958,-1,2006_09_25_19_00_3.webm,Yuji,Kanzaki,0:00:26,0:00:29,0:00:03,
Minori_1650,,2006_09_25_19_00_3.webm,Minori,Kanzaki,0:00:30,0:00:37,0:00:07,
Yuji_1959,,2006_09_25_19_00_3.webm,Yuji,Kanzaki,0:00:30,0:00:38,0:00:08,
Minori_1651,,2006_09_25_19_00_3.webm,Minori,Abe,0:00:34,0:00:37,0:00:03,
Yuji_1960,,2006_09_25_19_00_3.webm,Yuji,Abe,0:00:34,0:00:38,0:00:04,
Minori_1652,,2006_09_25_19_00_3.webm,Minori,Ota,0:00:35,0:00:37,0:00:02,
Yuji_1961,,2006_09_25_19_00_3.webm,Yuji,Ota,0:00:35,0:00:38,0:00:03,
Yuji_1963,,2006_09_25_19_00_3.webm,Yuji,Kanzaki,0:00:47,0:01:06,0:00:19,
Yuji_1962,,2006_09_25_19_00_3.webm,Yuji,Ota,0:00:47,0:00:50,0:00:03,
Minori_1653,,2006_09_25_19_00_3.webm,Minori,Kanzaki,0:00:48,0:01:06,0:00:18,
Minori_1654,,2006_09_25_19_00_3.webm,Minori,Ota,0:00:48,0:00:49,0:00:01,
Minori_1655,,2006_09_25_19_00_3.webm,Minori,Abe,0:01:06,0:01:10,0:00:04,
Yuji_1964,,2006_09_25_19_00_3.webm,Yuji,Abe,0:01:07,0:01:11,0:00:04,pictureonly
,,2006_10_04_19_00_1.webm,_title_,,-1.00,,,
Minori_1660,1,2006_10_04_19_00_1.webm,Minori,Abe,0:01:08,0:01:45,0:00:36,
Yuji_1969,-1,2006_10_04_19_00_1.webm,Yuji,Abe,0:01:10,0:01:13,0:00:03,
Yuji_1970,-1,2006_10_04_19_00_1.webm,Yuji,Abe,0:01:16,0:01:45,0:00:29,
,,2006_10_14_19_00_1.webm,_title_,,-1.00,,,
Yuji_1977,1,2006_10_14_19_00_1.webm,Yuji,Abe,0:09:53,0:10:59,0:00:12,pictureonly
Minori_1667,-1,2006_10_14_19_00_1.webm,Minori,Abe,0:09:53,0:10:59,0:01:06,
Yuji_1978,-1,2006_10_14_19_00_1.webm,Yuji,Abe,0:10:06,0:10:59,0:00:53,
Minori_1668,,2006_10_14_19_00_1.webm,Minori,Hatoyama,0:11:18,0:12:06,0:00:48,
Yuji_1979,,2006_10_14_19_00_1.webm,Yuji,Hatoyama,0:11:18,0:12:06,0:00:48,
,,2006_10_20_19_00_3.webm,_title_,,-1.00,,,
Minori_1670,-1,2006_10_20_19_00_3.webm,Minori,Abe,0:00:00,0:00:11,0:00:11,
Yuji_1981,1,2006_10_20_19_00_3.webm,Yuji,Abe,0:00:04,0:00:11,0:00:07,
,,2006_11_01_19_00_1.webm,_title_,,-1.00,,,
Yuji_1988,-1,2006_11_01_19_00_1.webm,Yuji,Abe,0:01:51,0:02:03,0:00:12,
Minori_1677,1,2006_11_01_19_00_1.webm,Minori,Aso,0:01:53,0:02:02,0:00:09,
Minori_1678,1,2006_11_01_19_00_1.webm,Minori,Abe,0:02:17,0:03:11,0:00:54,picture&video
Yuji_1989,-1,2006_11_01_19_00_1.webm,Yuji,Abe,0:02:19,0:02:20,0:00:01,
Yuji_1990,-1,2006_11_01_19_00_1.webm,Yuji,Abe,0:02:21,0:03:11,0:00:50,
,,2006_11_07_19_00_2.webm,_title_,,-1.00,,,
Yuji_1993,1,2006_11_07_19_00_2.webm,Yuji,Abe,0:00:46,0:01:00,0:00:14,
Minori_1680,-1,2006_11_07_19_00_2.webm,Minori,nothing,,,0:00:00,nothing
,,2006_11_30_19_00_3.webm,_title_,,-1.00,,,
Yuji_2005,,2006_11_30_19_00_3.webm,Yuji,Ozawa,0:00:34,0:00:48,0:00:14,
Minori_1692,,2006_11_30_19_00_3.webm,Minori,Ozawa,0:00:35,0:00:49,0:00:14,
Minori_1693,,2006_11_30_19_00_3.webm,Minori,Noda,0:00:54,0:00:56,0:00:02,
Yuji_2006,,2006_11_30_19_00_3.webm,Yuji,Noda,0:00:54,0:00:56,0:00:02,
Yuji_2007,-1,2006_11_30_19_00_3.webm,Yuji,Abe,0:01:09,0:01:35,0:00:26,pictureonly
Minori_1694,,2006_11_30_19_00_3.webm,Minori,Kan,0:01:35,0:01:55,0:00:20,
Yuji_2008,,2006_11_30_19_00_3.webm,Yuji,Kan,0:01:35,0:01:55,0:00:20,
Minori_1695,,2006_11_30_19_00_3.webm,Minori,Shii,0:02:22,0:02:36,0:00:14,
Yuji_2009,,2006_11_30_19_00_3.webm,Yuji,Shii,0:02:22,0:02:37,0:00:15,
,,2006_12_04_19_00_1.webm,_title_,,-1.00,,,
Minori_1700,,2006_12_04_19_00_1.webm,Minori,Abe,0:00:00,0:00:15,0:00:15,picture
Yuji_2014,,2006_12_04_19_00_1.webm,Yuji,Abe,0:00:01,0:00:15,0:00:14,pictureonly
Yuji_2015,1,2006_12_04_19_00_1.webm,Yuji,Abe,0:01:28,0:02:13,0:00:40,
Minori_1701,-1,2006_12_04_19_00_1.webm,Minori,Abe,0:01:29,0:02:12,0:00:43,
Yuji_2016,-1,2006_12_04_19_00_1.webm,Yuji,Abe,0:02:08,0:02:13,0:00:05,pictureonly
Yuji_2017,1,2006_12_04_19_00_1.webm,Yuji,Abe,0:02:13,0:02:29,0:00:16,pictureonly
Minori_1702,,2006_12_04_19_00_1.webm,Minori,Abe,0:02:28,0:02:42,0:00:14,
Yuji_2018,,2006_12_04_19_00_1.webm,Yuji,Abe,0:02:29,0:02:40,0:00:11,
Minori_1703,,2006_12_04_19_00_1.webm,Minori,Abe,0:03:37,0:03:49,0:00:12,
Yuji_2019,,2006_12_04_19_00_1.webm,Yuji,Abe,0:03:39,0:03:49,0:00:10,
Yuji_2020,-1,2006_12_04_19_00_1.webm,Yuji,Abe,0:03:53,0:04:01,0:00:08,pictureonly
Yuji_2021,-1,2006_12_04_19_00_1.webm,Yuji,Abe,0:04:30,0:04:46,0:00:16,pictureonly
,,2007_01_14_19_00_1.webm,_title_,,-1.00,,,
Minori_1717,,2007_01_14_19_00_1.webm,Minori,Abe,0:00:00,0:00:12,0:00:12,picture
Yuji_2035,,2007_01_14_19_00_1.webm,Yuji,Abe,0:00:00,0:00:12,0:00:12,pictureonly
Minori_1718,,2007_01_14_19_00_1.webm,Minori,Abe,0:00:36,0:00:47,0:00:11,
Yuji_2036,,2007_01_14_19_00_1.webm,Yuji,Abe,0:00:38,0:00:46,0:00:08,
Yuji_2037,1,2007_01_14_19_00_1.webm,Yuji,Abe,0:00:55,0:01:06,0:00:07,
Minori_1719,-1,2007_01_14_19_00_1.webm,Minori,Abe,0:00:55,0:01:06,0:00:11,
Yuji_2038,-1,2007_01_14_19_00_1.webm,Yuji,Abe,0:01:02,0:01:06,0:00:04,
Minori_1720,1,2007_01_14_19_00_1.webm,Minori,Abe,0:01:21,0:01:48,0:00:27,video&picture
Yuji_2039,-1,2007_01_14_19_00_1.webm,Yuji,Abe,0:01:22,0:01:32,0:00:10,
Yuji_2040,-1,2007_01_14_19_00_1.webm,Yuji,Abe,0:01:32,0:01:48,0:00:16,pictureonly
Yuji_2041,,2007_01_14_19_00_1.webm,Yuji,Abe,0:03:32,0:03:39,0:00:07,
Minori_1721,,2007_01_14_19_00_1.webm,Minori,Abe,0:03:33,0:03:38,0:00:05,
Minori_1722,-1,2007_01_14_19_00_1.webm,Minori,Abe,0:03:34,0:03:35,0:00:01,
Yuji_2042,1,2007_01_14_19_00_1.webm,Yuji,Abe,0:03:44,0:03:45,0:00:01,
Yuji_2043,,2007_01_14_19_00_1.webm,Yuji,Abe,0:03:52,0:03:52,0:00:00,
Minori_1723,,2007_01_14_19_00_1.webm,Minori,Abe,0:03:52,0:03:53,0:00:01,
Minori_1724,,2007_01_14_19_00_1.webm,Minori,Abe,0:04:11,0:04:12,0:00:01,picture
Yuji_2044,,2007_01_14_19_00_1.webm,Yuji,Abe,0:04:11,0:04:12,0:00:01,pictureonly
,,2007_01_19_19_00_3.webm,_title_,,-1.00,,,
Yuji_2047,1,2007_01_19_19_00_3.webm,Yuji,Abe,0:01:16,0:01:18,0:00:02,pictureonly
Minori_1726,-1,2007_01_19_19_00_3.webm,Minori,nothing,,,0:00:00,nothing
,,2007_01_31_19_00_1.webm,_title_,,-1.00,,,
Yuji_2053,1,2007_01_31_19_00_1.webm,Yuji,Abe,0:01:06,0:01:22,0:00:02,
Minori_1732,-1,2007_01_31_19_00_1.webm,Minori,Abe,0:01:06,0:01:22,0:00:16,
Yuji_2054,-1,2007_01_31_19_00_1.webm,Yuji,Abe,0:01:09,0:01:12,0:00:03,
Yuji_2055,-1,2007_01_31_19_00_1.webm,Yuji,Abe,0:01:13,0:01:22,0:00:09,
Minori_1733,,2007_01_31_19_00_1.webm,Minori,Ozawa,0:02:15,0:02:18,0:00:03,
Yuji_2056,,2007_01_31_19_00_1.webm,Yuji,Ozawa,0:02:15,0:02:18,0:00:03,
Minori_1734,,2007_01_31_19_00_1.webm,Minori,Kan,0:02:20,0:02:22,0:00:02,
Yuji_2057,,2007_01_31_19_00_1.webm,Yuji,Kan,0:02:20,0:02:22,0:00:02,
Minori_1736,,2007_01_31_19_00_1.webm,Minori,Ozawa,0:02:22,0:02:23,0:00:01,picture
Yuji_2058,,2007_01_31_19_00_1.webm,Yuji,Ozawa,0:02:22,0:02:24,0:00:02,pictureonly
Minori_1735,,2007_01_31_19_00_1.webm,Minori,Hatoyama,0:02:24,0:02:27,0:00:03,
Yuji_2059,,2007_01_31_19_00_1.webm,Yuji,Hatoyama,0:02:24,0:02:27,0:00:03,
Minori_1737,,2007_01_31_19_00_1.webm,Minori,Ozawa,0:02:27,0:02:29,0:00:02,picture
Yuji_2060,,2007_01_31_19_00_1.webm,Yuji,Ozawa,0:02:27,0:02:30,0:00:03,pictureonly
Minori_1738,,2007_01_31_19_00_1.webm,Minori,Hatoyama,0:02:29,0:02:38,0:00:09,
Yuji_2061,,2007_01_31_19_00_1.webm,Yuji,Hatoyama,0:02:30,0:02:38,0:00:08,
Yuji_2062,,2007_01_31_19_00_1.webm,Yuji,Fukushima,0:02:51,0:03:08,0:00:17,
Minori_1739,,2007_01_31_19_00_1.webm,Minori,Fukushima,0:02:51,0:03:09,0:00:18,
Yuji_2063,-1,2007_01_31_19_00_1.webm,Yuji,Aso,0:03:31,0:03:32,0:00:01,
Minori_1740,1,2007_01_31_19_00_1.webm,Minori,Aso,0:03:31,0:03:34,0:00:03,
Yuji_2064,,2007_01_31_19_00_1.webm,Yuji,Aso,0:03:33,0:03:34,0:00:01,
Minori_1741,,2007_01_31_19_00_1.webm,Minori,Abe,0:04:12,0:04:24,0:00:12,
Yuji_2065,,2007_01_31_19_00_1.webm,Yuji,Abe,0:04:12,0:04:24,0:00:12,
,,2007_02_05_19_00_1.webm,_title_,,-1.00,,,
Minori_1745,,2007_02_05_19_00_1.webm,Minori,Abe,0:01:45,0:01:50,0:00:05,
Yuji_2069,,2007_02_05_19_00_1.webm,Yuji,Abe,0:01:45,0:01:51,0:00:06,
Yuji_2070,-1,2007_02_05_19_00_1.webm,Yuji,Abe,0:02:00,0:02:02,0:00:02,
Minori_1746,1,2007_02_05_19_00_1.webm,Minori,Abe,0:02:00,0:02:24,0:00:24,
Yuji_2071,-1,2007_02_05_19_00_1.webm,Yuji,Abe,0:02:02,0:02:24,0:00:22,
Minori_1747,,2007_02_05_19_00_1.webm,Minori,Hatoyama,0:02:24,0:02:48,0:00:24,
Yuji_2072,,2007_02_05_19_00_1.webm,Yuji,Hatoyama,0:02:25,0:02:48,0:00:23,
Minori_1748,,2007_02_05_19_00_1.webm,Minori,Aso,0:03:28,0:03:31,0:00:03,
Yuji_2073,,2007_02_05_19_00_1.webm,Yuji,Aso,0:03:29,0:03:31,0:00:02,
Minori_1749,,2007_02_05_19_00_1.webm,Minori,Abe,0:03:31,0:03:33,0:00:02,
Yuji_2074,,2007_02_05_19_00_1.webm,Yuji,Abe,0:03:31,0:03:33,0:00:02,
Yuji_2075,-1,2007_02_05_19_00_1.webm,Yuji,Abe,0:03:44,0:03:57,0:00:13,
Minori_1750,1,2007_02_05_19_00_1.webm,Minori,Abe,0:03:44,0:04:00,0:00:16,
Yuji_2076,-1,2007_02_05_19_00_1.webm,Yuji,Aso,0:03:54,0:03:56,0:00:02,
Yuji_2077,-1,2007_02_05_19_00_1.webm,Yuji,Abe,0:03:57,0:03:58,0:00:01,
Yuji_2078,-1,2007_02_05_19_00_1.webm,Yuji,Ozawa,0:04:24,0:04:26,0:00:02,
Minori_1751,1,2007_02_05_19_00_1.webm,Minori,Ozawa,0:04:24,0:04:29,0:00:05,
Yuji_2080,1,2007_02_05_19_00_1.webm,Yuji,Hatoyama,0:04:26,0:04:26,0:00:00,pictureonly
Yuji_2081,1,2007_02_05_19_00_1.webm,Yuji,Kan,0:04:26,0:04:26,0:00:00,pictureonly
Yuji_2079,-1,2007_02_05_19_00_1.webm,Yuji,Ozawa,0:04:26,0:04:26,0:00:00,pictureonly
Yuji_2082,1,2007_02_05_19_00_1.webm,Yuji,Ozawa,0:04:27,0:04:27,0:00:00,pictureonly
Minori_1752,1,2007_02_05_19_00_1.webm,Minori,Kan,0:04:31,0:04:34,0:00:09,
Yuji_2083,-1,2007_02_05_19_00_1.webm,Yuji,Kan,0:04:32,0:04:34,0:00:02,
Yuji_2085,1,2007_02_05_19_00_1.webm,Yuji,Hatoyama,0:04:34,0:04:35,0:00:01,pictureonly
Yuji_2086,1,2007_02_05_19_00_1.webm,Yuji,Kan,0:04:34,0:04:35,0:00:01,pictureonly
Yuji_2084,1,2007_02_05_19_00_1.webm,Yuji,Ozawa,0:04:34,0:04:35,0:00:01,pictureonly
Minori_1753,,2007_02_05_19_00_1.webm,Minori,Hatoyama,0:04:42,0:04:44,0:00:02,
Yuji_2087,,2007_02_05_19_00_1.webm,Yuji,Hatoyama,0:04:42,0:04:44,0:00:02,
,,2007_02_06_19_00_1.webm,_title_,,-1.00,,,
Yuji_2089,-1,2007_02_06_19_00_1.webm,Yuji,Abe,0:00:24,0:00:26,0:00:02,
Minori_1755,1,2007_02_06_19_00_1.webm,Minori,Abe,0:00:24,0:00:27,0:00:03,
Yuji_2090,,2007_02_06_19_00_1.webm,Yuji,Abe,0:00:26,0:00:27,0:00:01,
Yuji_2091,1,2007_02_06_19_00_1.webm,Yuji,Abe,0:00:40,0:00:41,0:00:01,
Yuji_2092,1,2007_02_06_19_00_1.webm,Yuji,Abe,0:00:47,0:00:48,0:00:01,
Minori_1756,1,2007_02_06_19_00_1.webm,Minori,Abe,0:00:47,0:00:57,0:00:09,
Minori_1757,1,2007_02_06_19_00_1.webm,Minori,Aso,0:00:47,0:00:52,0:00:05,
Yuji_2093,-1,2007_02_06_19_00_1.webm,Yuji,Aso,0:00:48,0:00:48,0:00:00,
Yuji_2095,-1,2007_02_06_19_00_1.webm,Yuji,Abe,0:00:51,0:00:52,0:00:01,
Yuji_2094,-1,2007_02_06_19_00_1.webm,Yuji,Aso,0:00:51,0:00:52,0:00:01,
Yuji_2096,-1,2007_02_06_19_00_1.webm,Yuji,Abe,0:00:53,0:00:57,0:00:04,
Minori_1758,,2007_02_06_19_00_1.webm,Minori,Aso,0:00:53,0:00:56,0:00:03,
Yuji_2097,,2007_02_06_19_00_1.webm,Yuji,Aso,0:00:53,0:00:57,0:00:04,
Minori_1760,,2007_02_06_19_00_1.webm,Minori,Fukushima,0:01:18,0:01:44,0:00:26,
Minori_1759,,2007_02_06_19_00_1.webm,Minori,Ozawa,0:01:18,0:01:44,0:00:26,
Yuji_2098,,2007_02_06_19_00_1.webm,Yuji,Fukushima,0:01:19,0:01:44,0:00:25,
Yuji_2099,,2007_02_06_19_00_1.webm,Yuji,Ozawa,0:01:19,0:01:44,0:00:25,
Minori_1761,1,2007_02_06_19_00_1.webm,Minori,Ozawa,0:02:48,0:03:15,0:00:27,
Yuji_2100,-1,2007_02_06_19_00_1.webm,Yuji,Ozawa,0:02:48,0:03:35,0:00:47,
Yuji_2101,,2007_02_06_19_00_1.webm,Yuji,Fukushima,0:03:36,0:03:53,0:00:17,
Minori_1762,,2007_02_06_19_00_1.webm,Minori,Fukushima,0:03:36,0:03:54,0:00:18,
